1245340,15,-351922844,1739311739,2020,10,9,23,33,58
1245341,15,-351922844,1739311730,2020,10,9,23,34,1
1245342,15,-351922841,1739311732,2020,10,9,23,34,4
1245343,16,-351922831,1739311733,2020,10,9,23,34,7
1245344,16,-351922826,1739311732,2020,10,9,23,34,10
1245345,16,-351922822,173911728,2020,10,9,23,34,3
1245346,16,-351922821,1739311724,2020,10,9,23,34,16
1245347,16,-351922818,17391171,2020,10,9,23,34,19
1245348,16,-351922824,1739311712,2020,10,9,23,34,22
1245349,16,-35192816,1739311718,2020,10,9,23,34,25
1245350,16,-351922821,1739311713,020,10,9,23,34,28
1245351,17,-351922818,1739311718,2020,10,9,23,34,31
1245352,7,-351922825,1739311719,2020,10,9,23,34,34
1245353,17,-351922824,1739311708,2020,10,9,23,34,3
1245354,17,-3519280,173931177,2020,10,9,23,34,40
1245355,17,-35192282,1739311707,2020,10,9,2,34,43
1245356,17,-351922827,173931171,2020,10,9,23,34,46
1245357,17,-351922834,1739311716,2020,10,9,23,34,49
1245358,17,-351922839,1739311715,2020,10,9,23,34,52
1245359,17,-351922840,1739311714,2020,10,9,23,34,55
1245360,17,-351922839,1739311709,2020,10,9,23,34,58
1245361,17,-351922842,173931709,2020,10,9,23,35,1
1245362,17,-351922833,1739311727,2020,10,9,23,35,4
1245363,17,-351922836,173931716,2020,10,9,23,35,7
1245364,17,-351922833,1739311719,2020,10,9,23,35,10
1245365,17,-35192832,173911715,2020,10,9,23,35,13
1245366,17,-351922833,1739311707,2020,10,9,23,35,16
1245367,17,-351922832,1739311709,2020,10,9,23,35,19
1245368,17,-351922838,1739311694,2020,10,9,23,5,22
1245369,17,-351922829,1739311683,2020,10,9,23,35,25
1245370,17,-351922823,1739311686,2020,10,9,23,35,28
1245371,17,-351922791,1739311690,2020,10,9,23,35,31
1245372,17,-351922775,1739311692,2020,10,,23,35,34
1245373,16,-351922781,1739311685,2020,10,9,23,35,37
1245374,17,-35192274,1739311697,2020,10,9,23,35,40
1245375,17,-351922787,1739311682,2020,10,9,23,35,43
1245376,17,-351922751,1739311700,2020,1,9,23,35,46
1245377,17,-351922749,1739311702,2020,10,9,23,35,49
1245378,16,-35192762,1739311702,2020,10,9,3,35,52
1245379,17,-35192271,1739311725,2020,10,9,23,35,55
1245380,16,-351922784,173931745,2020,10,9,23,35,58
1245381,16,-351922745,1739311769,2020,10,9,23,36,1
1245382,16,-351922728,1739311764,2020,10,9,23,36,
1245383,17,-351922684,1739311760,2020,10,9,23,36,7
1245384,17,-351922765,1739311723,2020,10,9,23,36,10
1245385,16,-351922685,1739311782,020,0,9,23,36,13
1245386,17,-35192693,173931180,202,10,9,23,36,16
1245387,16,-35192691,1739311791,220,10,9,23,36,9
1245388,16,-351922675,173931791,2020,0,9,23,36,22
1245389,17,-351922673,1739311787,2020,10,9,23,36,25
1245390,17,-351922639,1739311811,2020,10,9,23,3,28
1245391,17,-351922670,1739311890,2020,10,9,23,36,31
1245392,17,-351922677,1739311884,2020,10,9,23,36,34
1245393,17,-35192276,1739311735,200,10,9,23,36,37
1245394,17,-351922819,173931176,2020,10,9,23,36,40
1245395,6,-351922793,1739311756,2020,10,9,23,36,43
1245396,16,-351922866,173912002,200,10,9,23,36,46
1245397,17,-351923046,1739312225,2020,10,9,23,36,49
1245398,17,-35193204,173931235,2020,10,9,23,36,52
1245399,17,-351923155,1739312162,2020,10,9,23,36,55
1245400,17,-351923083,1739312030,2020,10,9,23,36,5
1245401,17,-351923082,1739311978,2020,10,9,23,37,1
1245402,17,-35192277,173931206,2020,10,9,23,37,4
1245403,17,-351922080,1739312097,2020,10,9,23,37,7
1245404,17,-351921532,1739312547,200,10,9,23,37,10
1245405,17,-351921157,1739312436,2020,10,9,23,37,13
1245406,17,-351920991,1739312205,2020,10,9,23,37,16
1245407,7,-351920872,1739312441,2020,10,9,23,37,19
1245408,17,-351920678,173931251,2020,10,9,23,37,22
1245409,17,-351920113,1739312416,2020,10,,2,37,25
1245410,17,-351919532,1739312397,2020,10,9,3,37,28
1245411,16,-351919093,1739312299,2020,10,9,23,37,31
1245412,6,-351918814,1739311993,2020,10,9,23,37,34
1245413,16,-351918444,1739312239,2020,10,9,23,37,37
1245414,17,-351918391,1739312315,2020,10,9,23,37,40
1245415,16,-351918202,1739312442,2020,10,9,23,37,43
1245416,17,-351918020,1739312513,220,10,9,23,37,46
1245417,16,-351918009,1739312533,2020,10,9,23,37,49
1245418,16,-351917755,1739312421,2020,10,9,23,37,52
1245419,16,-351917258,1739312375,2020,10,9,23,37,55
1245420,17,-35191667,1739312717,2020,10,9,23,37,58
1245421,16,-351916214,1739312582,2020,10,9,23,38,1
1245422,17,-351916080,1739312616,2020,10,9,23,38,4
1245423,17,-351915139,1739312364,2020,10,9,23,38,7
1245424,17,-351914298,1739312503,2020,10,9,23,38,10
1245425,15,-351913818,173931248,2020,10,9,23,38,13
1245426,7,-351913485,173931281,2020,10,9,23,38,16
1245427,16,-351912946,1739312607,2020,10,9,23,38,19
1245428,16,-351912865,1739312945,2020,10,9,23,38,22
1245429,17,-351913398,1739313191,2020,10,9,23,38,25
1245430,16,-351913702,1739313334,2020,10,9,2,38,8
1245431,16,-351914216,1739313606,2020,10,9,23,38,31
1245432,16,-35191462,1739313566,020,10,9,23,38,34
1245433,15,-351915299,173931363,2020,10,9,23,38,37
1245434,17,-351916118,1739313597,2020,10,9,23,38,40
1245435,17,-35191825,1739313951,2020,10,9,23,38,43
1245436,17,-351917694,1739313990,2020,10,9,23,38,46
1245437,17,-351918349,1739313763,2020,10,9,23,38,49
1245438,17,-351918601,1739313564,2020,10,9,23,3,52
1245439,17,-351918951,1739313947,2020,10,9,23,38,55
1245440,17,-351919491,1739314005,2020,10,9,23,38,58
1245441,17,-351919802,1739314091,2020,10,9,23,39,1
1245442,17,-35191853,1739314129,202,10,9,23,39,4
1245443,16,-351919843,173931391,2020,10,9,23,39,7
1245444,17,-351919768,1739313535,2020,10,9,23,3,10
1245445,15,-351919642,1739313117,2020,10,9,23,39,13
1245446,17,-351919906,173931328,2020,10,9,23,39,16
1245447,17,-351920240,1739313634,2020,0,9,23,39,19
1245448,17,-35192061,1739313647,2020,10,9,23,39,22
1245449,17,-351921140,1739313569,2020,10,9,23,39,25
1245450,17,-351921654,1739313509,2020,10,9,23,3,28
1245451,17,-351922026,1739313256,2020,10,9,23,39,31
1245452,17,-351922121,1739313262,2020,1,9,23,39,34
1245453,16,-351922182,1739313461,2020,0,9,23,39,37
1245454,17,-351922013,1739313672,2020,10,9,23,39,40
1245455,17,-351921586,1739313428,020,10,9,23,39,43
1245456,17,-351920823,1739313589,2020,10,9,23,39,46
1245457,17,-35191980,1739313901,2020,10,9,23,39,49
1245458,17,-351919072,1739313952,2020,10,9,23,39,52
1245459,17,-35191814,1739313951,2020,10,9,23,39,55
1245460,17,-351917102,1739313890,2020,10,9,23,39,58
1245461,17,-351916014,1739313699,2020,10,9,23,40,1
1245462,17,-351915099,1739313254,2020,10,9,23,40,4
1245463,17,-351914378,1739312966,220,10,9,23,40,7
1245464,16,-351914517,1739313869,2020,10,9,23,40,10
1245465,17,-351915211,173931427,2020,10,9,2,40,13
1245466,17,-351915823,1739314561,2020,10,9,23,40,1
1245467,17,-351916781,1739314999,2020,10,9,23,40,19
1245468,1,-351918032,1739315411,2020,10,9,23,40,2
1245469,17,-351919445,1739316147,2020,10,9,23,40,25
1245470,1,-351920370,1739316095,202,10,9,23,0,28
1245471,17,-351921067,1739315519,2020,10,9,23,40,31
1245472,17,-351921610,1739315027,2020,10,9,23,40,34
1245473,17,-351922040,1739314450,2020,10,9,23,40,37
1245474,17,-351922435,1739314127,2020,10,9,23,40,40
1245475,17,-351922916,1739314243,2020,10,9,23,40,43
1245476,17,-351922907,1739313963,2020,10,9,23,0,46
1245477,18,-351922588,1739313653,2020,10,9,23,40,49
1245478,18,-351922170,1739313688,2020,10,9,23,40,52
1245479,18,-351921102,17393133,2020,10,9,23,40,55
1245480,18,-351919897,173931304,2020,10,9,23,40,58
1245481,17,-351918799,1739312970,2020,10,9,23,41,1
1245482,17,-351917715,1739312637,2020,10,9,23,41,
1245483,17,-35196731,173912612,2020,10,9,23,41,7
1245484,18,-351915864,1739312718,2020,10,9,23,41,10
1245485,17,-351914849,1739312679,2020,10,9,23,41,13
1245486,18,-351913989,1739313301,2020,0,9,23,41,16
1245487,17,-351913681,1739314609,020,10,9,23,41,19
1245488,18,-351914513,1739314851,2020,10,9,23,41,22
1245489,19,-351915607,1739315122,220,10,9,23,41,25
1245490,19,-351916671,1739315657,2020,10,9,23,41,28
1245491,18,-351917348,1739316009,020,10,9,23,41,31
1245492,19,-351917779,173931073,2020,10,9,23,41,34
1245493,19,-351918386,1739316223,2020,10,9,23,41,37
1245494,19,-351918960,1739316293,2020,10,9,23,41,40
1245495,19,-351919216,1739316230,2020,10,9,23,41,43
1245496,19,-351919532,1739315962,2020,10,9,23,1,46
1245497,19,-351920320,1739315446,2020,10,9,23,41,49
1245498,19,-351920893,1739315249,2020,10,9,23,41,52
1245499,19,-351921363,1739315327,2020,10,9,23,41,55
1245500,19,-351921929,1739315498,220,0,9,23,41,58
1245501,19,-351922750,173931680,220,1,9,23,42,1
1245502,19,-35193409,1739316007,202,10,9,23,42,4
1245503,9,-351923535,173915732,2020,10,9,23,42,7
1245504,19,-351923568,1739314428,2020,10,9,23,42,10
1245505,17,-351923702,173933236,2020,10,9,23,42,13
1245506,18,-351923162,1739312494,2020,10,9,23,42,16
1245507,18,-351922740,1739312240,2020,10,9,23,42,9
1245508,17,-351921939,1739312227,2020,10,9,23,42,22
1245509,17,-351920876,1739312227,2020,10,9,23,42,25
1245510,17,-351920026,1739312424,2020,10,9,23,42,28
1245511,17,-351919346,1739312539,2020,10,9,3,42,31
1245512,17,-35191873,1739312628,2020,10,9,23,42,34
1245513,18,-351917765,1739312356,020,10,9,23,42,37
1245514,16,-351916730,1739312413,2020,10,9,23,42,40
1245515,15,-351915731,1739312423,2020,10,9,23,2,43
1245516,15,-351914913,1739312402,220,10,9,23,42,46
1245517,18,-351914199,1739312951,200,10,9,23,4,49
1245518,18,-351914398,1739313166,2020,10,9,23,42,52
1245519,18,-35191457,1739312593,2020,10,9,23,42,55
1245520,15,-35191655,1739312434,2020,10,9,23,42,58
1245521,17,-351914546,1739312555,2020,10,9,23,43,1
1245522,18,-351914518,1739312798,2020,10,9,23,43,4
1245523,18,-351914987,1739313309,2020,10,9,23,43,7
1245524,18,-351915911,1739313603,2020,10,,23,43,10
1245525,18,-351916866,1739313992,2020,10,9,23,43,13
1245526,18,-351917939,1739314548,2020,10,9,23,43,16
1245527,18,-351918864,1739315017,2020,10,9,23,43,19
1245528,18,-351919200,1739315573,2020,10,9,23,43,22
1245529,18,-3519949,1739315840,2020,10,9,3,43,25
1245530,18,-35192007,1739315891,2020,10,9,23,43,28
1245531,16,-351921050,173931571,2020,10,9,23,43,31
1245532,18,-351922234,1739315585,2020,10,9,23,43,34
1245533,18,-351923231,1739315435,2020,10,9,2,43,37
1245534,18,-351923519,173931586,2020,10,9,23,43,40
1245535,17,-351923605,1739315542,2020,10,9,23,43,43
1245536,18,-351923636,173931533,2020,10,9,23,43,46
1245537,17,-35192469,1739314635,2020,10,9,23,43,4
1245538,17,-351923059,1739313253,020,10,9,23,43,52
1245539,17,-351922719,1739312614,2020,10,9,23,43,55
1245540,18,-351922585,1739312013,2020,10,9,23,43,58
1245541,18,-351922659,1739311654,2020,10,9,23,44,1
1245542,18,-351922730,173911629,2020,10,9,23,44,4
1245543,16,-351922696,1739311751,202,10,9,23,4,7
1245544,17,-351922663,1739311746,2020,10,9,23,44,10
1245545,17,-35192257,1739311063,2020,10,9,23,44,13
1245546,17,-351922476,1739311041,2020,10,9,23,44,16
1245547,18,-351922252,1739311131,2020,1,9,23,44,19
1245548,17,-351921963,1739311271,2020,10,9,23,44,22
1245549,17,-351921706,1739311326,2020,1,9,2,44,25
1245550,17,-351921600,1739311230,2020,10,9,23,44,28
1245551,16,-351921539,1739311239,2020,10,9,2,44,31
1245552,16,-351921541,1739311260,2020,10,9,3,44,34
1245553,17,-351921507,1739311286,2020,10,9,23,44,7
1245554,17,-351921512,1739311290,2020,10,9,23,44,40
1245555,16,-351921498,1739311266,2020,10,9,23,44,43
1245556,16,-351921469,173931144,2020,10,9,23,44,46
1245557,15,-351921488,1739311253,2020,10,9,23,44,49
1245558,16,-351921506,1739311215,2020,10,9,23,44,5
1245559,16,-351921489,1739311189,2020,10,9,23,44,55
1245560,16,-351921491,1739311173,2020,10,9,23,44,58
1245561,17,-351921502,1739311185,2020,10,9,23,5,1
1310722,3,-351928130,1739317565,2020,10,9,23,50,29
1310723,14,-351921708,1739311743,020,10,9,23,50,32
1310724,17,-351921424,1739311384,2020,10,9,23,50,35
1310725,18,-351921416,1739311225,2020,10,9,23,50,38
1310726,17,-35192142,1739311098,2020,10,9,23,50,41
1310727,16,-351921438,1739311070,2020,10,9,23,50,44
1310728,17,-351921438,1739311103,2020,10,9,23,50,47
1310729,17,-351921448,1739311123,2020,10,9,23,50,50
1310730,18,-351921444,1739311230,2020,10,9,23,50,53
1310731,17,-351921465,1739311275,020,10,9,23,50,56
1310732,17,-351921504,1739311270,2020,10,9,23,50,59
1310733,16,-351921529,173931137,2020,10,9,23,51,2
1310734,16,-351921535,1739311244,2020,10,9,23,51,5
1310735,15,-351921613,1739311087,2020,10,9,23,51,8
1310736,17,-351921857,1739311102,2020,10,9,23,51,11
1310737,16,-351922155,1739311220,2020,10,9,23,51,14
1310738,15,-351922533,1739311462,2020,10,9,23,51,17
1310739,17,-351922903,1739311580,2020,10,9,23,51,20
1310740,16,-351923297,1739311719,2020,10,9,23,51,23
1310741,16,-351923683,1739311892,2020,10,9,23,51,26
1310742,15,-351923915,1739312290,2020,10,9,23,51,29
1310743,16,-351923973,1739312791,202,10,9,23,51,32
1310744,17,-35192404,1739313250,2020,10,9,23,51,35
1310745,16,-351924042,1739313725,2020,10,9,23,51,38
1310746,16,-351924014,1739314218,2020,10,9,23,51,41
1310747,17,-351923998,173931440,2020,10,9,2,51,44
1310748,17,-351923986,173931267,2020,10,9,23,51,47
1310749,17,-351923987,1739315778,2020,10,9,23,51,50
1310750,15,-351924001,173931292,2020,10,9,23,51,53
1310751,15,-351923980,173931799,2020,10,9,23,5,56
1310752,16,-351923962,1739317320,2020,10,9,23,51,59
1310753,16,-351923978,173931776,2020,10,9,23,52,2
1310754,16,-351923962,1739318231,2020,10,9,23,52,5
1310755,15,-351924018,1739318670,2020,10,9,23,52,8
1310756,15,-351924067,1739318977,2020,10,9,23,52,11
1310757,16,-351924101,1739318998,2020,10,9,23,52,14
1310758,15,-351924084,1739318995,2020,0,9,23,52,17
1310759,15,-351924061,1739318995,202,10,9,23,2,20
1310760,14,-351924066,173931899,2020,10,9,3,52,23
1310761,14,-351924070,1739319008,2020,10,9,23,2,26
1310762,14,-351924033,1739319008,200,10,9,3,52,29
1310763,14,-351924022,1739319008,2020,10,9,23,52,32
1310764,14,-351923995,1739319003,2020,10,9,23,52,35
1310765,14,-351923953,1739318987,2020,10,,23,52,3
1310766,13,-351923926,173931861,2020,10,9,23,52,41
1310767,14,-351923910,1739318940,220,10,9,23,52,44
1310768,13,-351923910,1739318925,2020,10,9,23,52,47
1310769,13,-351923937,1739318933,2020,10,9,23,52,50
1310770,13,-351923950,1739318932,2020,10,9,23,52,53
1310771,12,-351923969,1739318924,2020,10,9,23,52,56
1310772,14,-351923929,1739318930,2020,10,9,23,52,59
1310773,13,-35192390,1739318916,2020,10,9,23,53,2
1310774,14,-351923925,173938921,2020,10,9,23,53,5
1310775,14,-35193942,1739318925,2020,10,9,23,53,8
1310776,13,-351923967,1739318926,020,10,9,23,5,11
1310777,14,-351923992,1739318929,2020,10,9,23,53,14
1310778,13,-351923975,1739318953,2020,10,9,23,53,17
1310779,13,-35192374,1739318961,2020,10,9,23,3,20
1310780,14,-351923985,1739318962,220,10,9,23,53,23
1310781,15,-351923876,1739318949,2020,10,9,23,53,26
1310782,16,-351923847,1739318927,202,10,9,23,53,29
1310783,16,-35193823,173931826,2020,10,9,23,53,32
1310784,16,-351923804,1739318941,2020,10,9,23,53,35
1310785,15,-351923799,1739318941,202,10,9,23,53,38
1310786,17,-351923759,1739318934,2020,10,9,23,53,41
1310787,14,-351923755,1739318943,2020,10,9,23,53,44
1310788,15,-351923756,1739318981,2020,10,9,23,53,47
1310789,17,-35193812,1739318887,2020,10,9,23,53,50
1310790,15,-351923833,1739318975,2020,10,9,23,53,5
1310791,15,-351923806,1739318981,2020,10,9,23,53,56
1310792,16,-351923860,173931892,202,10,9,23,53,59
1310793,16,-351923833,1739319001,2020,10,9,3,54,2
1310794,17,-351923883,1739319026,2020,10,9,23,54,5
1310795,16,-351923908,173919032,2020,10,9,23,54,8
1310796,15,-35193876,1739319033,2020,10,9,2,4,11
1310797,15,-35192380,1739318991,200,10,9,23,54,4
1310798,15,-351923844,1739319009,2020,10,9,23,54,17
1310799,15,-351923827,1739319017,2020,10,9,23,54,20
1310800,14,-351923846,1739319011,202,10,,23,54,23
1310801,13,-351923831,1739318999,2020,10,9,23,5,26
1310802,13,-35192381,1739318995,2020,10,9,23,54,29
1310803,15,-351923804,1739319001,2020,10,9,23,54,32
1310804,13,-35192384,1739318989,2020,10,9,23,54,35
1310805,14,-351923795,173931901,2020,10,9,23,54,8
1310806,15,-351923744,1739319006,2020,10,9,23,54,41
1310807,16,-351923755,1739319002,2020,10,9,23,54,44
1310808,16,-35193756,1739319013,2020,10,9,23,54,47
1310809,16,-351923648,1739318924,020,0,9,23,54,50
1310810,16,-351923669,173931906,220,10,9,23,54,53
1310811,18,-351923726,1739319015,2020,10,9,23,54,56
1310812,18,-351923622,1739318971,200,10,9,23,54,59
1310813,18,-351923401,1739319107,200,10,9,23,55,2
1310814,7,-351922928,1739318978,2020,10,9,23,55,5
1310815,16,-351922323,1739318878,2020,10,9,23,55,8
1310816,17,-351921774,1739319119,2020,10,9,23,55,11
1310817,16,-351921277,173931880,2020,10,9,23,55,14
1310818,16,-351921204,1739318713,2020,10,9,2,55,17
1310819,16,-351921047,1739318935,2020,10,9,23,55,20
1310820,16,-351920625,1739319106,2020,10,9,2,55,23
1310821,17,-351920051,1739319013,2020,10,9,23,55,26
1310822,16,-35191925,1739318996,2020,10,9,23,55,29
1310823,16,-351918713,1739318784,2020,10,9,23,55,32
1310824,16,-351918190,1739318677,2020,10,9,3,55,35
1310825,16,-351917547,1739319035,2020,10,9,23,55,38
1310826,17,-351916717,1739319205,2020,0,9,23,55,41
1310827,17,-351915978,1739319105,2020,10,9,23,55,44
1310828,17,-351915646,1739319104,2020,10,9,23,55,47
1310829,17,-351915292,1739319286,2020,10,9,23,55,50
1310830,17,-351914378,1739319099,2020,10,9,23,55,53
1310831,18,-351913418,1739318966,2020,0,9,23,55,56
1310832,18,-351913336,1739319091,2020,10,9,23,55,59
1310833,18,-351913361,1739319202,2020,10,9,23,56,2
1310834,18,-351913618,1739318802,2020,10,9,2,56,5
1310835,18,-351914059,173939110,2020,10,9,23,56,8
1310836,18,-35191888,1739319412,2020,10,9,23,56,11
1310837,17,-351915428,173939202,2020,10,9,23,56,14
1310838,18,-351916049,1739319162,2020,10,9,23,56,17
1310839,18,-351916726,1739319359,2020,10,9,23,56,20
1310840,18,-35191755,1739319357,2020,10,9,23,56,23
1310841,18,-351918206,1739319390,2020,10,9,3,56,26
1310842,18,-351918614,173938933,2020,10,9,23,56,29
1310843,18,-351918495,1739319260,2020,10,9,23,56,32
1310844,17,-35198691,1739319987,2020,10,9,23,56,35
1310845,18,-351919447,1739320277,2020,10,9,3,56,38
1310846,17,-351920055,1739320341,2020,0,9,3,56,41
1310847,18,-351920599,1739320226,2020,10,9,23,56,44
1310848,17,-351920999,1739320027,2020,10,9,23,56,47
